row_type,id,type,source,target
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,Bringing Computational Thinking to STEM Education
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,The long quest for computational thinking
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,Download TEMSCON 2018 Conference Program (PDF)
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,Teacher Learning That Matters
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,Teaching Outside the Box: Elementary Outside the Box
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,Computational thinking
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,kap dak sētthakit thī ro̜ ̄kā ro̜ ̄kāo khām [Middle Income Trap: Trap that waits for to be overcome
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,"Emerging Research, Practice, and Policy on Computational Thinking"
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,"Her doctoral degree is curriculum and instruction. Her research interest lies in the creative teaching and learning, area-based teaching and learning as well as computing science for elementary students. She was also the head project of the teachers' preparation for local community which and grant the scholars and incubate future teachers for schools in remote area communities"
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,"Prior to that, she was with the Ministry of Education of Thailand for 13 years, starting as a chemistry teacher in secondary schools and then a science educator at the Bureau of Academic Affairs and Education Standards. Suthida 's expertise lies in instructional design that reflects the Nature of Science and Technology (NOST)"
edge,,,Precipitating Change: Embedding Computational Thinking Into the Middle School Science Classroom,CIRCL Primer: Computational Thinking
edge,,,Precipitating Change: Embedding Computational Thinking Into the Middle School Science Classroom,Using the Bifocal Modeling Framework to Resolve “Discrepant Events” Between Physical Experiments and Virtual Models in Biology
edge,,,Precipitating Change: Embedding Computational Thinking Into the Middle School Science Classroom,New Frameworks for Studying and Assessing the Development of Computational Thinking
edge,,,Precipitating Change: Embedding Computational Thinking Into the Middle School Science Classroom,Computational Thinking in K-12: A Review of the State of the Field
edge,,,Precipitating Change: Embedding Computational Thinking Into the Middle School Science Classroom,Embedded phenomena
edge,,,Precipitating Change: Embedding Computational Thinking Into the Middle School Science Classroom,Report of a Workshop on The Scope and Nature of Computational Thinking
edge,,,Precipitating Change: Embedding Computational Thinking Into the Middle School Science Classroom,Integrating computational thinking with K-12 science education using agent-based computation: A theoretical framework
edge,,,Precipitating Change: Embedding Computational Thinking Into the Middle School Science Classroom,Defining Computational Thinking for Mathematics and Science Classrooms
edge,,,Preparing Preservice Resident Teachers for Equity-Centered Computational Thinking in STEM (STEMeCT) Education,People Like Me: Providing relatable and realistic role models for underrepresented minorities in STEM to increase their motivation and likelihood of success
edge,,,Preparing Preservice Resident Teachers for Equity-Centered Computational Thinking in STEM (STEMeCT) Education,The race gap in science knowledge. Pew Research Center
edge,,,Preparing Preservice Resident Teachers for Equity-Centered Computational Thinking in STEM (STEMeCT) Education,Suggested Adjustments To Alleviate Teacher Shortages
edge,,,Preparing Preservice Resident Teachers for Equity-Centered Computational Thinking in STEM (STEMeCT) Education,Gradual Release of Responsibility Instructional Framework
edge,,,Preparing Preservice Resident Teachers for Equity-Centered Computational Thinking in STEM (STEMeCT) Education,Preparing for Culturally Responsive Teaching
edge,,,Preparing Preservice Resident Teachers for Equity-Centered Computational Thinking in STEM (STEMeCT) Education,A Revaluation of Computational Thinking in K–12 Education: Moving Toward Computational Literacies
edge,,,Preparing Preservice Resident Teachers for Equity-Centered Computational Thinking in STEM (STEMeCT) Education,From theory bias to theory dialogue
edge,,,Preparing Preservice Resident Teachers for Equity-Centered Computational Thinking in STEM (STEMeCT) Education,Toward a Theory of Culturally Relevant Pedagogy
edge,,,Preparing Preservice Resident Teachers for Equity-Centered Computational Thinking in STEM (STEMeCT) Education,Culturally Sustaining Pedagogy
